Table name,State,District,Area Name,Last residence,"Last residence
Total/Rural/Urban/Country","Place of enumeration
Total/Rural/Urban",Total migrants-Persons,Total migrants-Males,Total migrants-Females,Duration (<1 year)-Persons,Duration (<1 year)-Males,Duration (<1 year)-Females,Duration (1-4 years)-Persons,Duration (1-4 years)-Males,Duration (1-4 years)-Females,Duration (5-9 years)-Persons,Duration (5-9 years)-Males,Duration (5-9 years)-Females,Duration (10-19 years)-Persons,Duration (10-19 years)-Males,Duration (10-19 years)-Females,Duration (20+ years)-Persons,Duration (20+ years)-Males,Duration (20+ years)-Females,Duration (not stated)-Persons,Duration (not stated)-Males,Duration (not stated)-Females
D0302,18.0,0.0,State - ASSAM (18),Sikkim,Rural,Total,745.0,367.0,378.0,15.0,3.0,12.0,80.0,29.0,51.0,46.0,13.0,33.0,80.0,33.0,47.0,490.0,274.0,216.0,34.0,15.0,19.0
D0302,18.0,0.0,State - ASSAM (18),Sikkim,Rural,Rural,694.0,347.0,347.0,11.0,2.0,9.0,70.0,27.0,43.0,36.0,11.0,25.0,72.0,29.0,43.0,477.0,265.0,212.0,28.0,13.0,15.0
D0302,18.0,0.0,State - ASSAM (18),Sikkim,Rural,Urban,51.0,20.0,31.0,4.0,1.0,3.0,10.0,2.0,8.0,10.0,2.0,8.0,8.0,4.0,4.0,13.0,9.0,4.0,6.0,2.0,4.0
D0302,18.0,0.0,State - ASSAM (18),Sikkim,Urban,Total,221.0,94.0,127.0,21.0,7.0,14.0,50.0,20.0,30.0,25.0,11.0,14.0,33.0,13.0,20.0,70.0,32.0,38.0,22.0,11.0,11.0
D0302,18.0,0.0,State - ASSAM (18),Sikkim,Urban,Rural,94.0,41.0,53.0,8.0,2.0,6.0,20.0,9.0,11.0,6.0,2.0,4.0,14.0,7.0,7.0,37.0,17.0,20.0,9.0,4.0,5.0
D0302,18.0,0.0,State - ASSAM (18),Sikkim,Urban,Urban,127.0,53.0,74.0,13.0,5.0,8.0,30.0,11.0,19.0,19.0,9.0,10.0,19.0,6.0,13.0,33.0,15.0,18.0,13.0,7.0,6.0
D0302,18.0,0.0,State - ASSAM (18),Arunachal Pradesh,Total,Total,19486.0,7467.0,12019.0,1561.0,690.0,871.0,4719.0,1737.0,2982.0,3960.0,1392.0,2568.0,4688.0,1719.0,2969.0,2987.0,1165.0,1822.0,1571.0,764.0,807.0
D0302,18.0,0.0,State - ASSAM (18),Arunachal Pradesh,Total,Rural,13767.0,4903.0,8864.0,1129.0,486.0,643.0,3209.0,1105.0,2104.0,2825.0,898.0,1927.0,3358.0,1125.0,2233.0,2131.0,736.0,1395.0,1115.0,553.0,562.0
D0302,18.0,0.0,State - ASSAM (18),Arunachal Pradesh,Total,Urban,5719.0,2564.0,3155.0,432.0,204.0,228.0,1510.0,632.0,878.0,1135.0,494.0,641.0,1330.0,594.0,736.0,856.0,429.0,427.0,456.0,211.0,245.0
D0302,18.0,0.0,State - ASSAM (18),Arunachal Pradesh,Rural,Total,11550.0,3976.0,7574.0,905.0,372.0,533.0,2746.0,940.0,1806.0,2306.0,723.0,1583.0,2976.0,959.0,2017.0,2020.0,700.0,1320.0,597.0,282.0,315.0
D0302,18.0,0.0,State - ASSAM (18),Arunachal Pradesh,Rural,Rural,9534.0,3126.0,6408.0,735.0,293.0,442.0,2210.0,716.0,1494.0,1936.0,571.0,1365.0,2477.0,762.0,1715.0,1696.0,555.0,1141.0,480.0,229.0,251.0
D0302,18.0,0.0,State - ASSAM (18),Arunachal Pradesh,Rural,Urban,2016.0,850.0,1166.0,170.0,79.0,91.0,536.0,224.0,312.0,370.0,152.0,218.0,499.0,197.0,302.0,324.0,145.0,179.0,117.0,53.0,64.0
D0302,18.0,0.0,State - ASSAM (18),Arunachal Pradesh,Urban,Total,6598.0,3009.0,3589.0,579.0,286.0,293.0,1727.0,733.0,994.0,1452.0,613.0,839.0,1489.0,682.0,807.0,826.0,424.0,402.0,525.0,271.0,254.0
D0302,18.0,0.0,State - ASSAM (18),Arunachal Pradesh,Urban,Rural,3170.0,1398.0,1772.0,327.0,165.0,162.0,802.0,345.0,457.0,727.0,281.0,446.0,695.0,303.0,392.0,327.0,149.0,178.0,292.0,155.0,137.0
D0302,18.0,0.0,State - ASSAM (18),Arunachal Pradesh,Urban,Urban,3428.0,1611.0,1817.0,252.0,121.0,131.0,925.0,388.0,537.0,725.0,332.0,393.0,794.0,379.0,415.0,499.0,275.0,224.0,233.0,116.0,117.0
D0302,18.0,0.0,State - ASSAM (18),Nagaland,Total,Total,23707.0,10161.0,13546.0,1386.0,678.0,708.0,5131.0,2038.0,3093.0,4224.0,1676.0,2548.0,6147.0,2630.0,3517.0,4165.0,1914.0,2251.0,2654.0,1225.0,1429.0
D0302,18.0,0.0,State - ASSAM (18),Nagaland,Total,Rural,16871.0,7278.0,9593.0,1061.0,529.0,532.0,3724.0,1492.0,2232.0,3078.0,1215.0,1863.0,4293.0,1832.0,2461.0,2725.0,1266.0,1459.0,1990.0,944.0,1046.0
D0302,18.0,0.0,State - ASSAM (18),Nagaland,Total,Urban,6836.0,2883.0,3953.0,325.0,149.0,176.0,1407.0,546.0,861.0,1146.0,461.0,685.0,1854.0,798.0,1056.0,1440.0,648.0,792.0,664.0,281.0,383.0
D0302,18.0,0.0,State - ASSAM (18),Nagaland,Rural,Total,11636.0,5003.0,6633.0,609.0,295.0,314.0,2574.0,1044.0,1530.0,2085.0,822.0,1263.0,3172.0,1362.0,1810.0,2072.0,962.0,1110.0,1124.0,518.0,606.0
D0302,18.0,0.0,State - ASSAM (18),Nagaland,Rural,Rural,10293.0,4437.0,5856.0,542.0,262.0,280.0,2275.0,919.0,1356.0,1849.0,721.0,1128.0,2827.0,1223.0,1604.0,1798.0,844.0,954.0,1002.0,468.0,534.0
D0302,18.0,0.0,State - ASSAM (18),Nagaland,Rural,Urban,1343.0,566.0,777.0,67.0,33.0,34.0,299.0,125.0,174.0,236.0,101.0,135.0,345.0,139.0,206.0,274.0,118.0,156.0,122.0,50.0,72.0
D0302,18.0,0.0,State - ASSAM (18),Nagaland,Urban,Total,10916.0,4661.0,6255.0,729.0,366.0,363.0,2424.0,952.0,1472.0,2006.0,798.0,1208.0,2815.0,1201.0,1614.0,1993.0,914.0,1079.0,949.0,430.0,519.0
D0302,18.0,0.0,State - ASSAM (18),Nagaland,Urban,Rural,5657.0,2434.0,3223.0,476.0,250.0,226.0,1338.0,534.0,804.0,1121.0,445.0,676.0,1353.0,562.0,791.0,847.0,391.0,456.0,522.0,252.0,270.0
D0302,18.0,0.0,State - ASSAM (18),Nagaland,Urban,Urban,5259.0,2227.0,3032.0,253.0,116.0,137.0,1086.0,418.0,668.0,885.0,353.0,532.0,1462.0,639.0,823.0,1146.0,523.0,623.0,427.0,178.0,249.0
D0302,18.0,0.0,State - ASSAM (18),Manipur,Total,Total,12203.0,5033.0,7170.0,713.0,335.0,378.0,2524.0,980.0,1544.0,2123.0,877.0,1246.0,2645.0,1083.0,1562.0,3197.0,1321.0,1876.0,1001.0,437.0,564.0
D0302,18.0,0.0,State - ASSAM (18),Manipur,Total,Rural,7392.0,2836.0,4556.0,362.0,159.0,203.0,1253.0,394.0,859.0,1212.0,460.0,752.0,1734.0,679.0,1055.0,2346.0,934.0,1412.0,485.0,210.0,275.0
D0302,18.0,0.0,State - ASSAM (18),Manipur,Total,Urban,4811.0,2197.0,2614.0,351.0,176.0,175.0,1271.0,586.0,685.0,911.0,417.0,494.0,911.0,404.0,507.0,851.0,387.0,464.0,516.0,227.0,289.0
D0302,18.0,0.0,State - ASSAM (18),Manipur,Rural,Total,7460.0,3104.0,4356.0,380.0,184.0,196.0,1286.0,485.0,801.0,1266.0,512.0,754.0,1809.0,758.0,1051.0,2331.0,1002.0,1329.0,388.0,163.0,225.0
D0302,18.0,0.0,State - ASSAM (18),Manipur,Rural,Rural,5629.0,2228.0,3401.0,254.0,112.0,142.0,854.0,275.0,579.0,925.0,361.0,564.0,1398.0,564.0,834.0,1957.0,816.0,1141.0,241.0,100.0,141.0
D0302,18.0,0.0,State - ASSAM (18),Manipur,Rural,Urban,1831.0,876.0,955.0,126.0,72.0,54.0,432.0,210.0,222.0,341.0,151.0,190.0,411.0,194.0,217.0,374.0,186.0,188.0,147.0,63.0,84.0
D0302,18.0,0.0,State - ASSAM (18),Manipur,Urban,Total,4004.0,1653.0,2351.0,309.0,137.0,172.0,1122.0,462.0,660.0,775.0,341.0,434.0,726.0,284.0,442.0,731.0,286.0,445.0,341.0,143.0,198.0
D0302,18.0,0.0,State - ASSAM (18),Manipur,Urban,Rural,1273.0,438.0,835.0,98.0,42.0,56.0,319.0,100.0,219.0,234.0,88.0,146.0,244.0,77.0,167.0,286.0,94.0,192.0,92.0,37.0,55.0
D0302,18.0,0.0,State - ASSAM (18),Manipur,Urban,Urban,2731.0,1215.0,1516.0,211.0,95.0,116.0,803.0,362.0,441.0,541.0,253.0,288.0,482.0,207.0,275.0,445.0,192.0,253.0,249.0,106.0,143.0
D0302,18.0,0.0,State - ASSAM (18),Mizoram,Total,Total,3157.0,1422.0,1735.0,283.0,145.0,138.0,890.0,432.0,458.0,485.0,171.0,314.0,465.0,160.0,305.0,715.0,336.0,379.0,319.0,178.0,141.0
D0302,18.0,0.0,State - ASSAM (18),Mizoram,Total,Rural,1753.0,723.0,1030.0,189.0,101.0,88.0,422.0,169.0,253.0,269.0,81.0,188.0,278.0,84.0,194.0,442.0,197.0,245.0,153.0,91.0,62.0
D0302,18.0,0.0,State - ASSAM (18),Mizoram,Total,Urban,1404.0,699.0,705.0,94.0,44.0,50.0,468.0,263.0,205.0,216.0,90.0,126.0,187.0,76.0,111.0,273.0,139.0,134.0,166.0,87.0,79.0
D0302,18.0,0.0,State - ASSAM (18),Mizoram,Rural,Total,1402.0,572.0,830.0,118.0,58.0,60.0,349.0,135.0,214.0,228.0,69.0,159.0,214.0,81.0,133.0,408.0,195.0,213.0,85.0,34.0,51.0
D0302,18.0,0.0,State - ASSAM (18),Mizoram,Rural,Rural,1037.0,409.0,628.0,91.0,44.0,47.0,254.0,97.0,157.0,167.0,47.0,120.0,158.0,57.0,101.0,323.0,147.0,176.0,44.0,17.0,27.0
D0302,18.0,0.0,State - ASSAM (18),Mizoram,Rural,Urban,365.0,163.0,202.0,27.0,14.0,13.0,95.0,38.0,57.0,61.0,22.0,39.0,56.0,24.0,32.0,85.0,48.0,37.0,41.0,17.0,24.0
D0302,18.0,0.0,State - ASSAM (18),Mizoram,Urban,Total,1403.0,604.0,799.0,145.0,78.0,67.0,394.0,166.0,228.0,235.0,95.0,140.0,223.0,73.0,150.0,271.0,121.0,150.0,135.0,71.0,64.0
D0302,18.0,0.0,State - ASSAM (18),Mizoram,Urban,Rural,551.0,226.0,325.0,86.0,51.0,35.0,149.0,67.0,82.0,89.0,31.0,58.0,99.0,24.0,75.0,92.0,35.0,57.0,36.0,18.0,18.0
D0302,18.0,0.0,State - ASSAM (18),Mizoram,Urban,Urban,852.0,378.0,474.0,59.0,27.0,32.0,245.0,99.0,146.0,146.0,64.0,82.0,124.0,49.0,75.0,179.0,86.0,93.0,99.0,53.0,46.0
D0302,18.0,0.0,State - ASSAM (18),Tripura,Total,Total,39906.0,15295.0,24611.0,770.0,303.0,467.0,4414.0,1536.0,2878.0,4252.0,1232.0,3020.0,8382.0,2837.0,5545.0,19749.0,8354.0,11395.0,2339.0,1033.0,1306.0
D0302,18.0,0.0,State - ASSAM (18),Tripura,Total,Rural,22225.0,6977.0,15248.0,398.0,122.0,276.0,2432.0,640.0,1792.0,2364.0,441.0,1923.0,4737.0,1200.0,3537.0,11188.0,4090.0,7098.0,1106.0,484.0,622.0
D0302,18.0,0.0,State - ASSAM (18),Tripura,Total,Urban,17681.0,8318.0,9363.0,372.0,181.0,191.0,1982.0,896.0,1086.0,1888.0,791.0,1097.0,3645.0,1637.0,2008.0,8561.0,4264.0,4297.0,1233.0,549.0,684.0
D0302,18.0,0.0,State - ASSAM (18),Tripura,Rural,Total,25360.0,9342.0,16018.0,483.0,173.0,310.0,2852.0,935.0,1917.0,2827.0,736.0,2091.0,5589.0,1805.0,3784.0,12771.0,5343.0,7428.0,838.0,350.0,488.0
D0302,18.0,0.0,State - ASSAM (18),Tripura,Rural,Rural,17507.0,5437.0,12070.0,307.0,89.0,218.0,1947.0,493.0,1454.0,1905.0,331.0,1574.0,3862.0,968.0,2894.0,8967.0,3346.0,5621.0,519.0,210.0,309.0
D0302,18.0,0.0,State - ASSAM (18),Tripura,Rural,Urban,7853.0,3905.0,3948.0,176.0,84.0,92.0,905.0,442.0,463.0,922.0,405.0,517.0,1727.0,837.0,890.0,3804.0,1997.0,1807.0,319.0,140.0,179.0
D0302,18.0,0.0,State - ASSAM (18),Tripura,Urban,Total,12500.0,5194.0,7306.0,251.0,113.0,138.0,1408.0,559.0,849.0,1289.0,455.0,834.0,2477.0,942.0,1535.0,6269.0,2741.0,3528.0,806.0,384.0,422.0
D0302,18.0,0.0,State - ASSAM (18),Tripura,Urban,Rural,3389.0,1085.0,2304.0,69.0,24.0,45.0,395.0,136.0,259.0,362.0,85.0,277.0,656.0,174.0,482.0,1722.0,568.0,1154.0,185.0,98.0,87.0
D0302,18.0,0.0,State - ASSAM (18),Tripura,Urban,Urban,9111.0,4109.0,5002.0,182.0,89.0,93.0,1013.0,423.0,590.0,927.0,370.0,557.0,1821.0,768.0,1053.0,4547.0,2173.0,2374.0,621.0,286.0,335.0
D0302,18.0,0.0,State - ASSAM (18),Meghalaya,Total,Total,40755.0,16077.0,24678.0,1730.0,746.0,984.0,6607.0,2455.0,4152.0,5811.0,1867.0,3944.0,8923.0,3103.0,5820.0,14473.0,6362.0,8111.0,3211.0,1544.0,1667.0
D0302,18.0,0.0,State - ASSAM (18),Meghalaya,Total,Rural,21514.0,7416.0,14098.0,1190.0,533.0,657.0,3750.0,1061.0,2689.0,3491.0,969.0,2522.0,4803.0,1404.0,3399.0,6893.0,2800.0,4093.0,1387.0,649.0,738.0
D0302,18.0,0.0,State - ASSAM (18),Meghalaya,Total,Urban,19241.0,8661.0,10580.0,540.0,213.0,327.0,2857.0,1394.0,1463.0,2320.0,898.0,1422.0,4120.0,1699.0,2421.0,7580.0,3562.0,4018.0,1824.0,895.0,929.0
D0302,18.0,0.0,State - ASSAM (18),Meghalaya,Rural,Total,20389.0,7052.0,13337.0,1057.0,444.0,613.0,3625.0,1116.0,2509.0,3301.0,921.0,2380.0,4704.0,1402.0,3302.0,6845.0,2818.0,4027.0,857.0,351.0,506.0
D0302,18.0,0.0,State - ASSAM (18),Meghalaya,Rural,Rural,16406.0,5407.0,10999.0,875.0,369.0,506.0,2866.0,762.0,2104.0,2733.0,722.0,2011.0,3844.0,1086.0,2758.0,5450.0,2213.0,3237.0,638.0,255.0,383.0
D0302,18.0,0.0,State - ASSAM (18),Meghalaya,Rural,Urban,3983.0,1645.0,2338.0,182.0,75.0,107.0,759.0,354.0,405.0,568.0,199.0,369.0,860.0,316.0,544.0,1395.0,605.0,790.0,219.0,96.0,123.0
D0302,18.0,0.0,State - ASSAM (18),Meghalaya,Urban,Total,18274.0,8189.0,10085.0,593.0,267.0,326.0,2687.0,1252.0,1435.0,2265.0,872.0,1393.0,3928.0,1609.0,2319.0,7184.0,3379.0,3805.0,1617.0,810.0,807.0
D0302,18.0,0.0,State - ASSAM (18),Meghalaya,Urban,Rural,3607.0,1419.0,2188.0,255.0,134.0,121.0,655.0,231.0,424.0,565.0,193.0,372.0,740.0,253.0,487.0,1109.0,459.0,650.0,283.0,149.0,134.0
D0302,18.0,0.0,State - ASSAM (18),Meghalaya,Urban,Urban,14667.0,6770.0,7897.0,338.0,133.0,205.0,2032.0,1021.0,1011.0,1700.0,679.0,1021.0,3188.0,1356.0,1832.0,6075.0,2920.0,3155.0,1334.0,661.0,673.0
D0302,18.0,0.0,State - ASSAM (18),Assam,Total,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D0302,18.0,0.0,State - ASSAM (18),Assam,Total,Rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D0302,18.0,0.0,State - ASSAM (18),Assam,Total,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D0302,18.0,0.0,State - ASSAM (18),Assam,Rural,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D0302,18.0,0.0,State - ASSAM (18),Assam,Rural,Rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D0302,18.0,0.0,State - ASSAM (18),Assam,Rural,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D0302,18.0,0.0,State - ASSAM (18),Assam,Urban,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D0302,18.0,0.0,State - ASSAM (18),Assam,Urban,Rural,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D0302,18.0,0.0,State - ASSAM (18),Assam,Urban,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D0302,18.0,0.0,State - ASSAM (18),West Bengal,Total,Total,94724.0,33670.0,61054.0,3540.0,1697.0,1843.0,10825.0,3615.0,7210.0,10799.0,3219.0,7580.0,18397.0,5470.0,12927.0,44405.0,16907.0,27498.0,6758.0,2762.0,3996.0
D0302,18.0,0.0,State - ASSAM (18),West Bengal,Total,Rural,42388.0,11735.0,30653.0,2076.0,916.0,1160.0,4685.0,999.0,3686.0,4811.0,794.0,4017.0,7960.0,1503.0,6457.0,20231.0,6518.0,13713.0,2625.0,1005.0,1620.0
D0302,18.0,0.0,State - ASSAM (18),West Bengal,Total,Urban,52336.0,21935.0,30401.0,1464.0,781.0,683.0,6140.0,2616.0,3524.0,5988.0,2425.0,3563.0,10437.0,3967.0,6470.0,24174.0,10389.0,13785.0,4133.0,1757.0,2376.0
D0302,18.0,0.0,State - ASSAM (18),West Bengal,Rural,Total,49456.0,16368.0,33088.0,2267.0,1081.0,1186.0,5460.0,1460.0,4000.0,5900.0,1479.0,4421.0,10240.0,2779.0,7461.0,23619.0,8826.0,14793.0,1970.0,743.0,1227.0
D0302,18.0,0.0,State - ASSAM (18),West Bengal,Rural,Rural,32421.0,8479.0,23942.0,1754.0,770.0,984.0,3506.0,588.0,2918.0,3781.0,524.0,3257.0,6402.0,1129.0,5273.0,15820.0,5092.0,10728.0,1158.0,376.0,782.0
D0302,18.0,0.0,State - ASSAM (18),West Bengal,Rural,Urban,17035.0,7889.0,9146.0,513.0,311.0,202.0,1954.0,872.0,1082.0,2119.0,955.0,1164.0,3838.0,1650.0,2188.0,7799.0,3734.0,4065.0,812.0,367.0,445.0
D0302,18.0,0.0,State - ASSAM (18),West Bengal,Urban,Total,40012.0,15528.0,24484.0,1155.0,566.0,589.0,4923.0,2050.0,2873.0,4467.0,1638.0,2829.0,7503.0,2563.0,4940.0,19093.0,7521.0,11572.0,2871.0,1190.0,1681.0
D0302,18.0,0.0,State - ASSAM (18),West Bengal,Urban,Rural,6916.0,2348.0,4568.0,242.0,113.0,129.0,940.0,379.0,561.0,773.0,231.0,542.0,1199.0,334.0,865.0,3349.0,1111.0,2238.0,413.0,180.0,233.0
D0302,18.0,0.0,State - ASSAM (18),West Bengal,Urban,Urban,33096.0,13180.0,19916.0,913.0,453.0,460.0,3983.0,1671.0,2312.0,3694.0,1407.0,2287.0,6304.0,2229.0,4075.0,15744.0,6410.0,9334.0,2458.0,1010.0,1448.0
D0302,18.0,0.0,State - ASSAM (18),Jharkhand,Total,Total,11139.0,5682.0,5457.0,232.0,122.0,110.0,927.0,437.0,490.0,696.0,308.0,388.0,1295.0,591.0,704.0,7245.0,3801.0,3444.0,744.0,423.0,321.0
D0302,18.0,0.0,State - ASSAM (18),Jharkhand,Total,Rural,9068.0,4728.0,4340.0,104.0,56.0,48.0,403.0,195.0,208.0,386.0,178.0,208.0,948.0,448.0,500.0,6698.0,3542.0,3156.0,529.0,309.0,220.0
D0302,18.0,0.0,State - ASSAM (18),Jharkhand,Total,Urban,2071.0,954.0,1117.0,128.0,66.0,62.0,524.0,242.0,282.0,310.0,130.0,180.0,347.0,143.0,204.0,547.0,259.0,288.0,215.0,114.0,101.0
D0302,18.0,0.0,State - ASSAM (18),Jharkhand,Rural,Total,8639.0,4454.0,4185.0,122.0,58.0,64.0,445.0,207.0,238.0,420.0,191.0,229.0,996.0,471.0,525.0,6340.0,3360.0,2980.0,316.0,167.0,149.0
D0302,18.0,0.0,State - ASSAM (18),Jharkhand,Rural,Rural,7859.0,4080.0,3779.0,76.0,38.0,38.0,293.0,134.0,159.0,322.0,145.0,177.0,831.0,398.0,433.0,6068.0,3221.0,2847.0,269.0,144.0,125.0
D0302,18.0,0.0,State - ASSAM (18),Jharkhand,Rural,Urban,780.0,374.0,406.0,46.0,20.0,26.0,152.0,73.0,79.0,98.0,46.0,52.0,165.0,73.0,92.0,272.0,139.0,133.0,47.0,23.0,24.0
D0302,18.0,0.0,State - ASSAM (18),Jharkhand,Urban,Total,1655.0,777.0,878.0,101.0,58.0,43.0,437.0,208.0,229.0,245.0,102.0,143.0,232.0,99.0,133.0,499.0,244.0,255.0,141.0,66.0,75.0
D0302,18.0,0.0,State - ASSAM (18),Jharkhand,Urban,Rural,494.0,265.0,229.0,22.0,14.0,8.0,82.0,45.0,37.0,43.0,21.0,22.0,66.0,33.0,33.0,245.0,132.0,113.0,36.0,20.0,16.0
D0302,18.0,0.0,State - ASSAM (18),Jharkhand,Urban,Urban,1161.0,512.0,649.0,79.0,44.0,35.0,355.0,163.0,192.0,202.0,81.0,121.0,166.0,66.0,100.0,254.0,112.0,142.0,105.0,46.0,59.0
D0302,18.0,0.0,State - ASSAM (18),Odisha,Total,Total,5153.0,2740.0,2413.0,231.0,133.0,98.0,930.0,460.0,470.0,474.0,255.0,219.0,746.0,383.0,363.0,2366.0,1260.0,1106.0,406.0,249.0,157.0
D0302,18.0,0.0,State - ASSAM (18),Odisha,Total,Rural,2795.0,1416.0,1379.0,93.0,53.0,40.0,297.0,126.0,171.0,155.0,86.0,69.0,303.0,137.0,166.0,1717.0,863.0,854.0,230.0,151.0,79.0
D0302,18.0,0.0,State - ASSAM (18),Odisha,Total,Urban,2358.0,1324.0,1034.0,138.0,80.0,58.0,633.0,334.0,299.0,319.0,169.0,150.0,443.0,246.0,197.0,649.0,397.0,252.0,176.0,98.0,78.0
D0302,18.0,0.0,State - ASSAM (18),Odisha,Rural,Total,3390.0,1813.0,1577.0,128.0,79.0,49.0,457.0,235.0,222.0,238.0,129.0,109.0,499.0,267.0,232.0,1925.0,1029.0,896.0,143.0,74.0,69.0
D0302,18.0,0.0,State - ASSAM (18),Odisha,Rural,Rural,2236.0,1105.0,1131.0,63.0,40.0,23.0,197.0,78.0,119.0,96.0,51.0,45.0,250.0,110.0,140.0,1539.0,784.0,755.0,91.0,42.0,49.0
D0302,18.0,0.0,State - ASSAM (18),Odisha,Rural,Urban,1154.0,708.0,446.0,65.0,39.0,26.0,260.0,157.0,103.0,142.0,78.0,64.0,249.0,157.0,92.0,386.0,245.0,141.0,52.0,32.0,20.0
D0302,18.0,0.0,State - ASSAM (18),Odisha,Urban,Total,1401.0,728.0,673.0,91.0,47.0,44.0,443.0,217.0,226.0,216.0,115.0,101.0,218.0,102.0,116.0,330.0,191.0,139.0,103.0,56.0,47.0
D0302,18.0,0.0,State - ASSAM (18),Odisha,Urban,Rural,302.0,168.0,134.0,25.0,11.0,14.0,82.0,43.0,39.0,48.0,29.0,19.0,35.0,18.0,17.0,88.0,50.0,38.0,24.0,17.0,7.0
D0302,18.0,0.0,State - ASSAM (18),Odisha,Urban,Urban,1099.0,560.0,539.0,66.0,36.0,30.0,361.0,174.0,187.0,168.0,86.0,82.0,183.0,84.0,99.0,242.0,141.0,101.0,79.0,39.0,40.0
D0302,18.0,0.0,State - ASSAM (18),Chhattisgarh,Total,Total,1162.0,594.0,568.0,46.0,22.0,24.0,131.0,66.0,65.0,74.0,32.0,42.0,120.0,54.0,66.0,727.0,387.0,340.0,64.0,33.0,31.0
D0302,18.0,0.0,State - ASSAM (18),Chhattisgarh,Total,Rural,931.0,484.0,447.0,18.0,8.0,10.0,39.0,18.0,21.0,37.0,15.0,22.0,95.0,44.0,51.0,693.0,371.0,322.0,49.0,28.0,21.0
D0302,18.0,0.0,State - ASSAM (18),Chhattisgarh,Total,Urban,231.0,110.0,121.0,28.0,14.0,14.0,92.0,48.0,44.0,37.0,17.0,20.0,25.0,10.0,15.0,34.0,16.0,18.0,15.0,5.0,10.0
D0302,18.0,0.0,State - ASSAM (18),Chhattisgarh,Rural,Total,871.0,453.0,418.0,15.0,7.0,8.0,55.0,24.0,31.0,34.0,17.0,17.0,93.0,43.0,50.0,652.0,352.0,300.0,22.0,10.0,12.0
D0302,18.0,0.0,State - ASSAM (18),Chhattisgarh,Rural,Rural,804.0,421.0,383.0,9.0,5.0,4.0,24.0,9.0,15.0,25.0,12.0,13.0,85.0,39.0,46.0,641.0,347.0,294.0,20.0,9.0,11.0
D0302,18.0,0.0,State - ASSAM (18),Chhattisgarh,Rural,Urban,67.0,32.0,35.0,6.0,2.0,4.0,31.0,15.0,16.0,9.0,5.0,4.0,8.0,4.0,4.0,11.0,5.0,6.0,2.0,1.0,1.0
D0302,18.0,0.0,State - ASSAM (18),Chhattisgarh,Urban,Total,219.0,102.0,117.0,29.0,14.0,15.0,71.0,39.0,32.0,35.0,13.0,22.0,22.0,10.0,12.0,48.0,23.0,25.0,14.0,3.0,11.0
D0302,18.0,0.0,State - ASSAM (18),Chhattisgarh,Urban,Rural,62.0,28.0,34.0,7.0,2.0,5.0,14.0,8.0,6.0,7.0,1.0,6.0,6.0,4.0,2.0,25.0,12.0,13.0,3.0,1.0,2.0
D0302,18.0,0.0,State - ASSAM (18),Chhattisgarh,Urban,Urban,157.0,74.0,83.0,22.0,12.0,10.0,57.0,31.0,26.0,28.0,12.0,16.0,16.0,6.0,10.0,23.0,11.0,12.0,11.0,2.0,9.0
D0302,18.0,0.0,State - ASSAM (18),Madhya Pradesh,Total,Total,2478.0,1143.0,1335.0,162.0,72.0,90.0,496.0,207.0,289.0,227.0,93.0,134.0,291.0,102.0,189.0,984.0,471.0,513.0,318.0,198.0,120.0
D0302,18.0,0.0,State - ASSAM (18),Madhya Pradesh,Total,Rural,1602.0,759.0,843.0,68.0,30.0,38.0,257.0,98.0,159.0,117.0,44.0,73.0,160.0,52.0,108.0,780.0,388.0,392.0,220.0,147.0,73.0
D0302,18.0,0.0,State - ASSAM (18),Madhya Pradesh,Total,Urban,876.0,384.0,492.0,94.0,42.0,52.0,239.0,109.0,130.0,110.0,49.0,61.0,131.0,50.0,81.0,204.0,83.0,121.0,98.0,51.0,47.0
